ATS,Building_C,Location_C,Name,Geographic,Latitude,Longitude,latitude,longitude
27Q106,Q106,Q106,Lighthouse Elementary School,27,40.594738,-73.766846,4952748.136500001,-8211687.734099999
27Q108,Q108,Q108,P.S. 108 Captain Vincent G. Fowler,27,40.679083,-73.831025,4965121.096699998,-8218832.1077
27Q114,Q114,Q114,P.S./M.S. 114 Belle Harbor,27,40.577552,-73.854364,4950228.957400002,-8221430.193299999
27Q123,Q123,Q123,P.S. 123,27,40.678913,-73.795571,4965096.142800003,-8214885.386499999
27Q124,Q124,Q124,P.S. 124 Osmond A Church,27,40.665669,-73.811266,4963152.288800001,-8216632.5459
27Q137,Q137,Q137,M.S. 137 America's School of Heroes,27,40.678112,-73.839377,4964978.567199998,-8219761.848099999
27Q146,Q146,Q146,P.S. 146 Howard Beach,27,40.660531,-73.834896,4962398.276000001,-8219263.0254999995
27Q155,Q155,Q155,P.S. 155,27,40.679105,-73.810067,4965124.325999998,-8216499.073899999
27Q183,Q183,Q183,P.S. 183 Dr. Richard R. Green,27,40.58922,-73.805866,4951939.219700001,-8216031.420700001
27Q197,Q197,Q197,P.S. 197 The Ocean School,27,40.599664,-73.744128,4953470.324699998,-8209158.778000001
27Q202,Q202,Q202,J.H.S. 202 Robert H. Goddard,27,40.670905,-73.845992,4963920.743100002,-8220498.226600001
27Q207,Q207,Q207,P.S. 207 Rockwood Park,27,40.657736,-73.843881,4961988.127999999,-8220263.2311
27Q210,Q210,Q210,J.H.S. 210 Elizabeth Blackwell,27,40.68476,-73.847633,4965954.4441,-8220680.901799999
27Q223,Q223,Q223,P.S. 223 Lyndon B. Johnson,27,40.673898,-73.78953,4964360.033699997,-8214212.9055
27Q226,Q226,Q226,J.H.S. 226 Virgil I. Grissom,27,40.675021,-73.81673,4964524.864500001,-8217240.795600001
27Q232,Q232,Q232,P.S. 232 Lindenwood,27,40.665408,-73.850622,4963113.985100001,-8221013.6358
27Q253,Q253,Q253,The Randolph Holder School for Social Justice,27,40.607247,-73.748799,4954582.153099999,-8209678.7513
27Q254,Q254,Q254,P.S. 254 - The Rosa Parks School,27,40.6972,-73.847886,4967780.805100001,-8220709.0657
27Q260,Q465,Q260,Frederick Douglass Academy VI High School,27,40.601537,-73.763995,4953744.934500001,-8211370.362299999
27Q261,Q400,Q261,Voyages Prep - South Queens,27,40.673949,-73.782684,4964367.519299999,-8213450.8122000005
27Q262,Q410,Q262,Channel View School for Research,27,40.586012,-73.825317,4951468.970399998,-8218196.6961
27Q273,Q273,Q273,P.S. 273,27,40.693613,-73.844335,4967254.149800003,-8220313.770199999
27Q282,Q465,Q282,Knowledge and Power Preparatory Academy VI,27,40.601537,-73.763995,4953744.934500001,-8211370.362299999
27Q297,Q226,Q297,Hawtree Creek Middle School,27,40.675021,-73.81673,4964524.864500001,-8217240.795600001
27Q302,Q465,Q302,"Queens High School for Information, Research, and",27,40.601537,-73.763995,4953744.934500001,-8211370.362299999
27Q306,Q262,Q306,New York City Academy for Discovery,27,40.691482,-73.848577,4966941.282700002,-8220785.987400001
27Q308,Q202,Q308,Robert H. Goddard High School of Communication Art,27,40.670905,-73.845992,4963920.743100002,-8220498.226600001
27Q309,Q465,Q309,Academy of Medical Technology: A College Board Sch,27,40.601537,-73.763995,4953744.934500001,-8211370.362299999
27Q314,Q226,Q314,Epic High School - South,27,40.675021,-73.81673,4964524.864500001,-8217240.795600001
27Q316,Q316,Q316,Queens Explorers Elementary School,27,40.683112,-73.850123,4965712.520900004,-8220958.087400001
27Q317,Q593,Q317,Waterside Children's Studio School,27,40.579977,-73.83277,4950584.382399999,-8219026.360300001
27Q318,Q225,Q318,Waterside School For Leadership,27,40.580907,-73.83109,4950720.6932,-8218839.3434999995
27Q319,Q053,Q319,Village Academy,27,40.604019,-73.749891,4954108.844499998,-8209800.3122000005
27Q323,Q180,Q323,Scholars' Academy,27,40.584543,-73.825162,4951253.642499998,-8218179.4416000005
27Q324,Q410,Q324,Rockaway Park High School for Environmental Sustai,27,40.586012,-73.825317,4951468.970399998,-8218196.6961
27Q333,Q198,Q333,Goldie Maple Academy,27,40.594008,-73.786649,4952641.1175,-8213892.194
27Q334,Q636,Q334,Epic High School - North,27,40.693013,-73.829409,4967166.058600001,-8218652.215399999
27Q336,Q473,Q336,District 27 Pre-K Center,27,40.671903,-73.857176,4964067.219999999,-8221743.2237
27Q351,Q410,Q351,Rockaway Collegiate High School,27,40.586012,-73.825317,4951468.970399998,-8218196.6961
27Q362,Q215,Q362,Wave Preparatory Elementary School,27,40.599467,-73.758587,4953441.442100003,-8210768.3465
27Q377,Q335,Q377,S.T.A.R. Leadership Academy,27,40.668083,-73.83685,4963506.568700001,-8219480.5438
27Q400,Q400,Q400,August Martin High School,27,40.673949,-73.782684,4964367.519299999,-8213450.8122000005
27Q475,Q475,Q475,Richmond Hill High School,27,40.695171,-73.833815,4967482.897100002,-8219142.689099999
27Q480,Q480,Q480,John Adams High School,27,40.680065,-73.838616,4965265.242899999,-8219677.134
27Q650,Q650,Q650,"High School for Construction Trades, Engineering a",27,40.689177,-73.841475,4966602.8807,-8219995.396400001
28Q008,Q008,Q008,J.H.S. 008 Richard S. Grossley,28,40.69691,-73.786403,4967738.225299999,-8213864.8094
28Q040,Q040,Q040,P.S. 040 Samuel Huntington,28,40.693559,-73.790975,4967246.221600004,-8214373.7621
28Q048,Q276,Q048,David N. Dinkins School,28,40.693736,-73.796358,4967272.2086,-8214972.994999999
28Q050,Q050,Q050,P.S. 050 Talfourd Lawn Elementary School,28,40.694868,-73.806842,4967438.409900002,-8216140.068499999
28Q054,Q054,Q054,P.S. 054 Hillside,28,40.702656,-73.824629,4968581.927599996,-8218120.1083
28Q055,Q055,Q055,P.S. 055 Maure,28,40.69361,-73.816156,4967253.709399998,-8217176.8982
28Q072,Q072,Q072,Catherine & Count Basie Middle School 72,28,40.675014,-73.775643,4964523.8369999975,-8212667.011700001
28Q080,Q080,Q080,PS 80  The Thurgood Marshall Magnet School of Mult,28,40.673483,-73.769119,4964299.1219,-8211940.7633
28Q082,Q082,Q082,P.S. 082 Hammond,28,40.703897,-73.8122,4968764.156900004,-8216736.518300001
28Q086,Q086,Q086,P.S. Q086,28,40.709461,-73.803001,4969581.220299996,-8215712.4903
28Q099,Q099,Q099,P.S. 099 Kew Gardens,28,40.711502,-73.827722,4969880.954499997,-8218464.419500001
28Q101,Q101,Q101,P.S. 101 School in the Gardens,28,40.715543,-73.8434,4970474.429099999,-8220209.6864
28Q117,Q117,Q117,P.S. 117 J. Keld / Briarwood School,28,40.710428,-73.812968,4969723.2294000015,-8216822.011700001
28Q121,Q121,Q121,P.S. 121 Queens,28,40.683585,-73.81533,4965781.955799997,-8217084.9483
28Q139,Q139,Q139,P.S. 139 Rego Park,28,40.728012,-73.862561,4972305.894400001,-8222342.679199999
28Q140,Q140,Q140,P.S. 140 Edward K Ellington,28,40.687486,-73.781255,4966354.628799997,-8213291.7367
28Q144,Q144,Q144,P.S. 144 Col Jeromus Remsen,28,40.71489,-73.852398,4970378.524899997,-8221211.339199999
28Q157,Q157,Q157,J.H.S. 157 Stephen A. Halsey,28,40.732348,-73.852879,4972942.853,-8221264.8839
28Q160,Q160,Q160,P.S. 160 Walter Francis Bishop,28,40.688373,-73.799685,4966484.846500002,-8215343.354900001
28Q161,Q161,Q161,P.S. 161 Arthur Ashe School,28,40.690439,-73.82108,4966788.156199999,-8217725.0353999995
28Q167,Q686,Q167,Metropolitan Expeditionary Learning School,28,40.708431,-73.855543,4969429.9614999965,-8221561.438999999
28Q174,Q174,Q174,P.S. 174 William Sidney Mount,28,40.720583,-73.861462,4971214.670500003,-8222220.3390999995
28Q175,Q175,Q175,P.S. 175 The Lynn Gross Discovery School,28,40.731016,-73.85221,4972747.177699998,-8221190.4112
28Q182,Q277,Q182,P.S. 182 Samantha Smith,28,40.70675,-73.803183,4969183.106299996,-8215732.750499999
28Q190,Q190,Q190,J.H.S. 190 Russell Sage,28,40.723478,-73.8517,4971639.894000001,-8221133.6382
28Q196,Q196,Q196,P.S. 196 Grand Central Parkway,28,40.722792,-73.837379,4971539.131300002,-8219539.4318
28Q206,Q206,Q206,P.S. 206 The Horace Harding School,28,40.73404,-73.861004,4973191.419100001,-8222169.354800001
28Q217,Q217,Q217,J.H.S. 217 Robert A. Van Wyck,28,40.710384,-73.811461,4969716.767700002,-8216654.2532
28Q220,Q220,Q220,P.S. 220 Edward Mandel,28,40.736314,-73.852621,4973525.494900003,-8221236.1635
28Q284,Q008,Q284,York Early College Academy,28,40.69691,-73.786403,4967738.225299999,-8213864.8094
28Q287,Q008,Q287,The Emerson School,28,40.69691,-73.786403,4967738.225299999,-8213864.8094
28Q303,Q003,Q303,The Academy for Excellence through the Arts,28,40.725787,-73.844032,4971979.057899997,-8220280.0404
28Q310,Q470,Q310,Queens Collegiate: A College Board School,28,40.714551,-73.798658,4970328.737300001,-8215229.0298
28Q312,Q040,Q312,Jamaica Children's School,28,40.693559,-73.790975,4967246.221600004,-8214373.7621
28Q325,Q470,Q325,Hillside Arts & Letters Academy,28,40.714551,-73.798658,4970328.737300001,-8215229.0298
28Q328,Q470,Q328,High School for Community Leadership,28,40.714551,-73.798658,4970328.737300001,-8215229.0298
28Q332,Q072,Q332,Redwood Middle School,28,40.675014,-73.775643,4964523.8369999975,-8212667.011700001
28Q335,Q383,Q335,The Ezra Jack Keats Pre-K Center,28,40.702178,-73.820221,4968511.738700002,-8217629.4120000005
28Q338,Q595,Q338,Queens Satellite High School for Opportunity,28,40.708204,-73.799532,4969396.626100004,-8215326.323000001
28Q349,Q314,Q349,The Queens School for Leadership and Excellence,28,40.708698,-73.797981,4969469.171099998,-8215153.6665
28Q350,Q470,Q350,Jamaica Gateway to the Sciences,28,40.714551,-73.798658,4970328.737300001,-8215229.0298
28Q354,Q030,Q354,The Jermaine L. Green STEM Institute of Queens,28,40.679843,-73.774668,4965232.655699998,-8212558.475199999
28Q358,Q314,Q358,M.S. 358,28,40.708698,-73.797981,4969469.171099998,-8215153.6665
28Q440,Q440,Q440,Forest Hills High School,28,40.730017,-73.843972,4972600.423799999,-8220273.361199999
28Q505,Q505,Q505,Hillcrest High School,28,40.709461,-73.803001,4969581.220299996,-8215712.4903
28Q620,Q620,Q620,Thomas A. Edison Career and Technical Education Hi,28,40.716071,-73.799692,4970551.9755000025,-8215344.134099999
28Q680,Q695,Q680,Queens Gateway to Health Sciences Secondary School,28,40.718027,-73.805923,4970839.2553,-8216037.765900001
28Q686,Q686,Q686,Queens Metropolitan High School,28,40.708431,-73.855543,4969429.9614999965,-8221561.438999999
28Q687,Q774,Q687,Queens High School for the Sciences at York Colleg,28,40.700884,-73.798364,4968321.731799997,-8215196.301899999
28Q690,Q690,Q690,High School for Law Enforcement and Public Safety,28,40.685838,-73.783438,4966112.695699997,-8213534.747099999
28Q896,Q680,Q896,"Young Women's Leadership School, Queens",28,40.708409,-73.804166,4969426.730700001,-8215842.1775
29Q015,Q015,Q015,P.S. 015 Jackie Robinson,29,40.68605,-73.756546,4966143.8178,-8210541.1434
29Q033,Q033,Q033,P.S. 033 Edward M. Funk,29,40.727172,-73.734102,4972182.503200002,-8208042.6887
29Q034,Q034,Q034,P.S. 034 John Harvard,29,40.710986,-73.737702,4969805.175700001,-8208443.4388999995
29Q035,Q035,Q035,P.S. 035 Nathaniel Woodhull,29,40.713438,-73.768894,4970165.2773,-8211915.716499999
29Q036,Q036,Q036,P.S. 036 Saint Albans School,29,40.691306,-73.764081,4966915.443300001,-8211379.935799999
29Q037,Q037,Q037,Cynthia Jenkins School,29,40.676201,-73.758778,4964698.064599998,-8210789.6085
29Q038,Q038,Q038,P.S. 038 Rosedale,29,40.67115,-73.733774,4963956.7016,-8208006.175899999
29Q052,Q052,Q052,P.S. 052 Queens,29,40.661427,-73.767161,4962529.761799999,-8211722.799799999
29Q059,Q059,Q059,I.S. 059 Springfield Gardens,29,40.681881,-73.752772,4965531.816399999,-8210121.023600001
29Q095,Q095,Q095,P.S. 095 Eastwood,29,40.711295,-73.783283,4969850.554799996,-8213517.4925999995
29Q109,Q109,Q109,Jean Nuzzi Intermediate School,29,40.720074,-73.746375,4971139.909400001,-8209408.912799999
29Q116,Q116,Q116,P.S./I.S. 116 William C. Hughley,29,40.70084,-73.781839,4968315.2711,-8213356.747300001
29Q118,Q118,Q118,P.S. 118 Lorraine Hansberry,29,40.703182,-73.765237,4968659.165399998,-8211508.621099999
29Q131,Q131,Q131,P.S. 131 Abigail Adams,29,40.71715,-73.794061,4970710.448399998,-8214717.2941
29Q132,Q132,Q132,P.S. 132 Ralph Bunche,29,40.681948,-73.7493,4965541.651500002,-8209734.522399999
29Q134,Q134,Q134,P.S. 134 Hollis,29,40.707535,-73.754747,4969298.3829,-8210340.8796
29Q135,Q135,Q135,The Bellaire School,29,40.720864,-73.757591,4971255.943499997,-8210657.4723000005
29Q136,Q136,Q136,P.S. 136 Roy Wilkins,29,40.69894,-73.752694,4968036.2880000025,-8210112.3407000005
29Q138,Q138,Q138,P.S./M.S. 138 Sunrise,29,40.659876,-73.734342,4962302.157499999,-8208069.4054000005
29Q147,Q147,Q147,P.S./M.S. 147 Ronald McNair,29,40.698028,-73.74014,4967902.378899999,-8208714.8358
29Q156,Q156,Q156,P.S. 156 Laurelton,29,40.672259,-73.743327,4964119.470799997,-8209069.611
29Q176,Q176,Q176,P.S. 176 Cambria Heights,29,40.684987,-73.729226,4965987.767700002,-8207499.8949
29Q181,Q181,Q181,P.S. 181 Brookfield,29,40.655674,-73.752948,4961685.553900003,-8210140.615900001
29Q192,Q192,Q192,I.S. 192 The Linden,29,40.705989,-73.752885,4969071.355300002,-8210133.602700001
29Q195,Q195,Q195,P.S. 195 William Haberle,29,40.652641,-73.735618,4961240.514200002,-8208211.449100001
29Q208,Q208,Q208,P.S./I.S. 208,26,40.744276,-73.727632,4974695.290899999,-8207322.4516
29Q238,Q238,Q238,I.S. 238 - Susan B. Anthony Academy,29,40.712743,-73.779653,4970063.207999997,-8213113.402899999
29Q243,Q490,Q243,Institute for Health Professions at Cambria Height,29,40.698786,-73.74633,4968013.675999999,-8209403.9035
29Q248,Q420,Q248,Queens Preparatory Academy,29,40.66903,-73.757744,4963645.554399997,-8210674.5041000005
29Q251,Q251,Q251,P.S. 251 Queens,29,40.664809,-73.759396,4963026.0779,-8210858.403899999
29Q259,Q192,Q259,Pathways College Preparatory School: A College Boa,29,40.705989,-73.752885,4969071.355300002,-8210133.602700001
29Q265,Q420,Q265,Excelsior Preparatory High School,29,40.66903,-73.757744,4963645.554399997,-8210674.5041000005
29Q268,Q268,Q268,P.S./I.S. 268,29,40.707648,-73.78521,4969314.976999998,-8213732.0053
29Q270,Q270,Q270,The Gordon Parks School,29,40.67507,-73.736232,4964532.056599997,-8208279.7993
29Q272,Q420,Q272,George Washington Carver High School for the Scien,29,40.66903,-73.757744,4963645.554399997,-8210674.5041000005
29Q283,Q420,Q283,Preparatory Academy for Writers: A College Board S,29,40.66903,-73.757744,4963645.554399997,-8210674.5041000005
29Q289,Q156,Q289,Queens United Middle School,29,40.672259,-73.743327,4964119.470799997,-8209069.611
29Q295,Q263,Q295,P.S./I.S. 295,29,40.720617,-73.731398,4971219.664399996,-8207741.6808
29Q313,Q490,Q313,Benjamin Franklin High School for Finance & Inform,29,40.698786,-73.74633,4968013.675999999,-8209403.9035
29Q326,Q799,Q326,Cambria Heights Academy,29,40.711857,-73.771196,4969933.089599997,-8212171.9739
29Q327,Q633,Q327,Eagle Academy for Young Men III,29,40.69172,-73.778924,4966976.224699996,-8213032.251
29Q355,Q231,Q355,Collaborative Arts Middle School,29,40.664809,-73.759396,4963026.0779,-8210858.403899999
29Q356,Q231,Q356,Community Voices Middle School,29,40.664809,-73.759396,4963026.0779,-8210858.403899999
29Q360,Q892,Q360,P.S. 360,29,40.702329,-73.756259,4968533.9113000035,-8210509.194700001
29Q381,Q381,Q381,District 29 Pre-K Center,29,40.706724,-73.791304,4969179.288199998,-8214410.386299999
29Q492,Q490,Q492,"Mathematics, Science Research and Technology Magne",29,40.698786,-73.74633,4968013.675999999,-8209403.9035
29Q498,Q490,Q498,"Health, Arts, Robotics, and Technology High School",29,40.698786,-73.74633,4968013.675999999,-8209403.9035
30Q002,Q002,Q002,P.S. 002 Alfred Zimberg,30,40.769798,-73.894108,4978445.987999998,-8225854.475199999
30Q010,Q010,Q010,I.S. 010 Horace Greeley,30,40.760122,-73.911962,4977023.839599997,-8227841.9734000005
30Q011,Q011,Q011,P.S. 011 Kathryn Phelan,30,40.746127,-73.909032,4974967.264200002,-8227515.8072999995
30Q017,Q017,Q017,P.S. 017 Henry David Thoreau,30,40.768034,-73.922544,4978186.705300003,-8229019.9562
30Q069,Q069,Q069,P.S. 069 Jackson Heights,30,40.748804,-73.888457,4975360.617799997,-8225225.4087000005
30Q070,Q070,Q070,P.S. 070,30,40.761762,-73.913964,4977264.8671,-8228064.835000001
30Q076,Q076,Q076,P.S. 076 William Hallet,30,40.760862,-73.94163,4977132.595200002,-8231144.6
30Q078,Q868,Q078,P.S./I.S. 78Q,30,40.744368,-73.957177,4974708.808499999,-8232875.2841
30Q084,Q084,Q084,P.S. 084 Steinway,30,40.771154,-73.906117,4978645.305200003,-8227191.310900001
30Q085,Q085,Q085,P.S. 085 Judge Charles Vallone,30,40.773126,-73.915039,4978935.174900003,-8228184.5034
30Q092,Q292,Q092,P.S. 092 Harry T. Stewart Sr.,30,40.755983,-73.868773,4976415.565499999,-8223034.195900001
30Q111,Q111,Q111,P.S. 111 Jacob Blackwell,30,40.758342,-73.939181,4976762.243299998,-8230871.978599999
30Q112,Q112,Q112,P.S. 112 Dutch Kills,30,40.757293,-73.933562,4976608.081100002,-8230246.474400001
30Q122,Q122,Q122,P.S. 122 Mamie Fay,30,40.780507,-73.915785,4980020.204999998,-8228267.547800001
30Q126,Q126,Q126,Albert Shanker School for Visual and Performing Ar,30,40.766008,-73.92999,4977888.920900002,-8229848.8412
30Q127,Q127,Q127,P.S. 127 Aerospace Science Magnet School,30,40.765507,-73.870931,4977815.284599997,-8223274.4233
30Q141,Q141,Q141,I.S. 141 The Steinway,30,40.775766,-73.904508,4979323.249300003,-8227012.197899999
30Q145,Q145,Q145,I.S. 145 Joseph Pulitzer,30,40.754389,-73.887523,4976181.318800002,-8225121.4363
30Q148,Q148,Q148,P.S. 148 Queens,30,40.757629,-73.878638,4976657.4597999975,-8224132.3627
30Q149,Q149,Q149,P.S. 149 Christa McAuliffe,30,40.755759,-73.874505,4976382.647200003,-8223672.279200001
30Q150,Q150,Q150,P.S. 150 Queens,30,40.745887,-73.923375,4974931.999799997,-8229112.4627
30Q151,Q151,Q151,P.S. 151 Mary D. Carter,30,40.758027,-73.908146,4976715.950300001,-8227417.178200001
30Q152,Q152,Q152,P.S. 152 Gwendoline N. Alleyne School,30,40.753094,-73.900584,4975991.015799999,-8226575.3802000005
30Q166,Q166,Q166,P.S. 166 Henry Gradstein,30,40.757497,-73.926249,4976638.060999997,-8229432.3949
30Q171,Q171,Q171,P.S. 171 Peter G. Van Alst,30,40.770926,-73.929093,4978611.7914,-8229748.987600001
30Q204,Q204,Q204,I.S. 204 Oliver W. Holmes,30,40.756471,-73.932628,4976487.2808,-8230142.502
30Q212,Q212,Q212,P.S. 212,30,40.753035,-73.884458,4975982.345700003,-8224780.2421
30Q222,Q222,Q222,P.S. Q222 - Fire Fighter Christopher A. Santora Sc,30,40.750442,-73.879991,4975601.310500003,-8224282.9779
30Q227,Q227,Q227,I.S. 227 Louis Armstrong,30,40.757567,-73.874614,4976648.348200001,-8223684.413000001
30Q228,Q228,Q228,The Ivan Lafayette Early Childhood School of the A,30,40.756931,-73.874947,4976554.881800003,-8223721.4824
30Q230,Q230,Q230,I.S. 230,30,40.752618,-73.892883,4975921.067599997,-8225718.1088
30Q234,Q234,Q234,P.S. 234,30,40.766898,-73.923044,4978019.7333,-8229075.616
30Q235,Q234,Q235,Academy for New Americans,30,40.766898,-73.923044,4978019.7333,-8229075.616
30Q258,Q204,Q258,Energy Tech High School,30,40.756471,-73.932628,4976487.2808,-8230142.502
30Q280,Q280,Q280,PS280Q: Home of the Lionhearts,30,40.753345,-73.874109,4976027.9004999995,-8223628.196699999
30Q286,Q739,Q286,"Young Women's Leadership School, Astoria",30,40.770769,-73.92383,4978588.714000002,-8229163.1131
30Q291,Q404,Q291,Hunters Point Community Middle School,30,40.742964,-73.959183,4974502.519100003,-8233098.591
30Q300,Q017,Q300,The 30th Avenue School (G&T Citywide),30,40.768034,-73.922544,4978186.705300003,-8229019.9562
30Q301,Q404,Q301,Academy for Careers in Television and Film,30,40.742964,-73.959183,4974502.519100003,-8233098.591
30Q329,Q329,Q329,East Elmhurst Community School,30,40.761573,-73.872244,4977237.089900002,-8223420.5858
30Q361,Q339,Q361,The Woodside Community School,30,40.747701,-73.90643,4975198.543099999,-8227226.153899999
30Q367,Q429,Q367,Motion Picture Technical High School,30,40.749753,-73.915929,4975500.066,-8228283.5778
30Q384,Q375,Q384,Hunters Point Elementary School,30,40.738864,-73.960836,4973900.131700002,-8233282.6022
30Q389,Q389,Q389,District 30 Pre-K Center,30,40.76836,-73.874094,4978234.622100003,-8223626.526900001
